customer_id,age,price,birth_date,email,phone,start_date,end_date,valid_age,valid_price,valid_date,valid_customer_id,valid_email,valid_email_format,valid_phone,valid_date_order,passes_all_checks
CUST-VAL-00444,40,905.75,1988-05-14,shipper_444@freight.com,8779941999,2026-08-09,2026-08-10,True,True,True,True,True,True,True,True,True
CUST-VAL-00445,26,1716.06,1988-05-14,shipper_445@freight.com,5212581851,2026-08-26,2026-09-03,True,True,True,True,True,True,True,True,True
CUST-VAL-00446,51,761.43,1988-05-14,shipper_446@freight.com,1158998032,2026-08-20,2026-08-21,True,True,True,True,True,True,True,True,True
CUST-VAL-00447,24,376.97,1988-05-14,shipper_447@freight.com,7829772942,2026-08-03,2026-08-05,True,True,True,True,True,True,True,True,True
CUST-VAL-00448,34,303.24,1988-05-14,shipper_448@freight.com,4735334423,2026-08-23,2026-09-01,True,True,True,True,True,True,True,True,True
CUST-VAL-00449,37,548.49,1988-05-14,shipper_449@freight.com,2891100776,2026-08-22,2026-08-31,True,True,True,True,True,True,True,True,True
CUST-VAL-00451,51,520.8,1988-05-14,shipper_451@freight.com,4102872611,2026-08-11,2026-08-18,True,True,True,True,True,True,True,True,True
CUST-VAL-00452,35,1559.44,1988-05-14,shipper_452@freight.com,1662976399,2026-08-10,2026-08-13,True,True,True,True,True,True,True,True,True
CUST-VAL-00453,33,355.38,1988-05-14,shipper_453@freight.com,9457665185,2026-08-11,2026-08-16,True,True,True,True,True,True,True,True,True
CUST-VAL-00454,46,1376.66,1988-05-14,shipper_454@freight.com,8270110908,2026-08-11,2026-08-16,True,True,True,True,True,True,True,True,True
CUST-VAL-00455,40,1214.38,1988-05-14,shipper_455@freight.com,3791027186,2026-08-28,2026-08-29,True,True,True,True,True,True,True,True,True
CUST-VAL-00456,74,1627.62,1988-05-14,shipper_456@freight.com,8953271391,2026-08-14,2026-08-21,True,True,True,True,True,True,True,True,True
CUST-VAL-00457,21,250.87,1988-05-14,shipper_457@freight.com,8556573246,2026-08-20,2026-08-22,True,True,True,True,True,True,True,True,True
CUST-VAL-00458,44,573.52,1988-05-14,shipper_458@freight.com,9744120054,2026-08-12,2026-08-20,True,True,True,True,True,True,True,True,True
CUST-VAL-00459,32,1592.38,1988-05-14,shipper_459@freight.com,1293864877,2026-08-12,2026-08-17,True,True,True,True,True,True,True,True,True
CUST-VAL-00460,42,554.25,1988-05-14,shipper_460@freight.com,9250327663,2026-08-30,2026-09-07,True,True,True,True,True,True,True,True,True
CUST-VAL-00461,63,703.96,1988-05-14,shipper_461@freight.com,5283911723,2026-08-06,2026-08-11,True,True,True,True,True,True,True,True,True
CUST-VAL-00462,52,817.83,1988-05-14,shipper_462@freight.com,4207337120,2026-08-04,2026-08-13,True,True,True,True,True,True,True,True,True
CUST-VAL-00463,59,665.42,1988-05-14,shipper_463@freight.com,4747699292,2026-08-01,2026-08-09,True,True,True,True,True,True,True,True,True
CUST-VAL-00464,54,445.28,1988-05-14,shipper_464@freight.com,2905584866,2026-08-09,2026-08-15,True,True,True,True,True,True,True,True,True
CUST-VAL-00465,74,115.19,1988-05-14,shipper_465@freight.com,8275679594,2026-08-01,2026-08-09,True,True,True,True,True,True,True,True,True
CUST-VAL-00466,61,936.68,1988-05-14,shipper_466@freight.com,4880176825,2026-08-29,2026-09-02,True,True,True,True,True,True,True,True,True
CUST-VAL-00467,34,1562.1,1988-05-14,shipper_467@freight.com,5492496998,2026-08-30,2026-09-06,True,True,True,True,True,True,True,True,True
CUST-VAL-00468,58,30.66,1988-05-14,shipper_468@freight.com,4419410162,2026-08-05,2026-08-07,True,True,True,True,True,True,True,True,True
CUST-VAL-00469,74,1216.39,1988-05-14,shipper_469@freight.com,6554972315,2026-08-26,2026-08-28,True,True,True,True,True,True,True,True,True
CUST-VAL-00470,36,958.69,1988-05-14,shipper_470@freight.com,6904897514,2026-08-19,2026-08-26,True,True,True,True,True,True,True,True,True
CUST-VAL-00471,48,1597.6,1988-05-14,shipper_471@freight.com,1625217504,2026-08-01,2026-08-06,True,True,True,True,True,True,True,True,True
CUST-VAL-00472,67,66.56,1988-05-14,shipper_472@freight.com,7576309274,2026-08-14,2026-08-22,True,True,True,True,True,True,True,True,True
CUST-VAL-00473,25,1044.8,1988-05-14,shipper_473@freight.com,4403845222,2026-08-02,2026-08-04,True,True,True,True,True,True,True,True,True
CUST-VAL-00474,44,1128.1,1988-05-14,shipper_474@freight.com,1730074215,2026-08-26,2026-09-03,True,True,True,True,True,True,True,True,True
CUST-VAL-00475,21,1281.31,1988-05-14,shipper_475@freight.com,9929101065,2026-08-29,2026-09-01,True,True,True,True,True,True,True,True,True
CUST-VAL-00476,24,1145.8,1988-05-14,shipper_476@freight.com,9035194895,2026-08-05,2026-08-06,True,True,True,True,True,True,True,True,True
CUST-VAL-00477,53,1842.7,1988-05-14,shipper_477@freight.com,6329323383,2026-08-10,2026-08-12,True,True,True,True,True,True,True,True,True
CUST-VAL-00478,43,757.21,1988-05-14,shipper_478@freight.com,1614685938,2026-08-26,2026-08-28,True,True,True,True,True,True,True,True,True
CUST-VAL-00479,21,1229.1,1988-05-14,shipper_479@freight.com,6385791669,2026-08-18,2026-08-26,True,True,True,True,True,True,True,True,True
CUST-VAL-00481,33,1574.11,1988-05-14,shipper_481@freight.com,9165632300,2026-08-01,2026-08-06,True,True,True,True,True,True,True,True,True
CUST-VAL-00482,61,332.21,1988-05-14,shipper_482@freight.com,1678500147,2026-08-24,2026-08-25,True,True,True,True,True,True,True,True,True
CUST-VAL-00483,35,1739.55,1988-05-14,shipper_483@freight.com,7818568548,2026-08-02,2026-08-10,True,True,True,True,True,True,True,True,True
CUST-VAL-00484,58,275.68,1988-05-14,shipper_484@freight.com,6369130994,2026-08-19,2026-08-24,True,True,True,True,True,True,True,True,True
CUST-VAL-00485,49,294.42,1988-05-14,shipper_485@freight.com,8925520026,2026-08-26,2026-09-02,True,True,True,True,True,True,True,True,True
CUST-VAL-00486,50,1690.52,1988-05-14,shipper_486@freight.com,3075362821,2026-08-27,2026-09-02,True,True,True,True,True,True,True,True,True
CUST-VAL-00487,66,909.79,1988-05-14,shipper_487@freight.com,6313758032,2026-08-02,2026-08-05,True,True,True,True,True,True,True,True,True
CUST-VAL-00488,26,1504.72,1988-05-14,shipper_488@freight.com,7751356568,2026-08-18,2026-08-19,True,True,True,True,True,True,True,True,True
CUST-VAL-00489,71,1638.06,1988-05-14,shipper_489@freight.com,7763765757,2026-08-03,2026-08-07,True,True,True,True,True,True,True,True,True
CUST-VAL-00490,24,1808.96,1988-05-14,shipper_490@freight.com,2268006448,2026-08-10,2026-08-11,True,True,True,True,True,True,True,True,True
CUST-VAL-00491,40,793.99,1988-05-14,shipper_491@freight.com,8122042835,2026-08-26,2026-08-29,True,True,True,True,True,True,True,True,True
CUST-VAL-00492,27,1355.05,1988-05-14,shipper_492@freight.com,2178884276,2026-08-30,2026-08-31,True,True,True,True,True,True,True,True,True
CUST-VAL-00493,25,1604.09,1988-05-14,shipper_493@freight.com,4431078106,2026-08-24,2026-08-25,True,True,True,True,True,True,True,True,True
CUST-VAL-00494,28,1123.42,1988-05-14,shipper_494@freight.com,2513206988,2026-08-06,2026-08-10,True,True,True,True,True,True,True,True,True
CUST-VAL-00495,73,137.21,1988-05-14,shipper_495@freight.com,3734252963,2026-08-30,2026-09-07,True,True,True,True,True,True,True,True,True
CUST-VAL-00496,33,158.79,1988-05-14,shipper_496@freight.com,7961674558,2026-08-26,2026-08-31,True,True,True,True,True,True,True,True,True
CUST-VAL-00497,24,1728.41,1988-05-14,shipper_497@freight.com,4600630513,2026-08-11,2026-08-12,True,True,True,True,True,True,True,True,True
CUST-VAL-00498,23,1267.15,1988-05-14,shipper_498@freight.com,3698305085,2026-08-08,2026-08-15,True,True,True,True,True,True,True,True,True
CUST-VAL-00499,38,735.5,1988-05-14,shipper_499@freight.com,3776011793,2026-08-16,2026-08-17,True,True,True,True,True,True,True,True,True
CUST-VAL-00501,21,225.76,1988-05-14,shipper_501@freight.com,7784217828,2026-08-25,2026-08-29,True,True,True,True,True,True,True,True,True
CUST-VAL-00502,25,1702.03,1988-05-14,shipper_502@freight.com,4145461251,2026-08-18,2026-08-20,True,True,True,True,True,True,True,True,True
CUST-VAL-00503,25,1959.03,1988-05-14,shipper_503@freight.com,6562457052,2026-08-24,2026-08-29,True,True,True,True,True,True,True,True,True
CUST-VAL-00504,44,666.95,1988-05-14,shipper_504@freight.com,8505373158,2026-08-20,2026-08-23,True,True,True,True,True,True,True,True,True
CUST-VAL-00505,19,1058.22,1988-05-14,shipper_505@freight.com,1754368373,2026-08-27,2026-09-01,True,True,True,True,True,True,True,True,True
CUST-VAL-00506,35,1865.17,1988-05-14,shipper_506@freight.com,9467483275,2026-08-17,2026-08-26,True,True,True,True,True,True,True,True,True
CUST-VAL-00507,26,215.85,1988-05-14,shipper_507@freight.com,9218363978,2026-08-06,2026-08-15,True,True,True,True,True,True,True,True,True
CUST-VAL-00508,18,647.1,1988-05-14,shipper_508@freight.com,4566852761,2026-08-19,2026-08-27,True,True,True,True,True,True,True,True,True
CUST-VAL-00509,60,1970.58,1988-05-14,shipper_509@freight.com,8758809005,2026-08-06,2026-08-11,True,True,True,True,True,True,True,True,True
CUST-VAL-00510,18,1607.7,1988-05-14,shipper_510@freight.com,5789617427,2026-08-21,2026-08-30,True,True,True,True,True,True,True,True,True
CUST-VAL-00511,38,1430.4,1988-05-14,shipper_511@freight.com,5135595227,2026-08-23,2026-08-25,True,True,True,True,True,True,True,True,True
CUST-VAL-00512,34,383.1,1988-05-14,shipper_512@freight.com,5151086814,2026-08-06,2026-08-08,True,True,True,True,True,True,True,True,True
CUST-VAL-00513,34,1280.99,1988-05-14,shipper_513@freight.com,9503787171,2026-08-04,2026-08-10,True,True,True,True,True,True,True,True,True
CUST-VAL-00514,67,639.37,1988-05-14,shipper_514@freight.com,2570991899,2026-08-17,2026-08-24,True,True,True,True,True,True,True,True,True
CUST-VAL-00515,32,734.56,1988-05-14,shipper_515@freight.com,8690920484,2026-08-21,2026-08-29,True,True,True,True,True,True,True,True,True
CUST-VAL-00516,65,304.16,1988-05-14,shipper_516@freight.com,5354747485,2026-08-22,2026-08-25,True,True,True,True,True,True,True,True,True
CUST-VAL-00517,71,345.98,1988-05-14,shipper_517@freight.com,3304560537,2026-08-30,2026-09-07,True,True,True,True,True,True,True,True,True
CUST-VAL-00518,67,1283.05,1988-05-14,shipper_518@freight.com,7248258423,2026-08-28,2026-09-06,True,True,True,True,True,True,True,True,True
CUST-VAL-00519,73,1981.13,1988-05-14,shipper_519@freight.com,8182649048,2026-08-13,2026-08-20,True,True,True,True,True,True,True,True,True
CUST-VAL-00520,55,1221.61,1988-05-14,shipper_520@freight.com,7805633786,2026-08-03,2026-08-07,True,True,True,True,True,True,True,True,True
CUST-VAL-00521,63,352.28,1988-05-14,shipper_521@freight.com,9333490239,2026-08-11,2026-08-20,True,True,True,True,True,True,True,True,True
CUST-VAL-00522,62,1498.64,1988-05-14,shipper_522@freight.com,6299224734,2026-08-27,2026-08-29,True,True,True,True,True,True,True,True,True
CUST-VAL-00523,39,922.1,1988-05-14,shipper_523@freight.com,9697414638,2026-08-13,2026-08-17,True,True,True,True,True,True,True,True,True
CUST-VAL-00524,32,214.72,1988-05-14,shipper_524@freight.com,7706193636,2026-08-26,2026-08-28,True,True,True,True,True,True,True,True,True
CUST-VAL-00525,61,1173.57,1988-05-14,shipper_525@freight.com,9861449701,2026-08-23,2026-08-30,True,True,True,True,True,True,True,True,True
CUST-VAL-00526,23,872.62,1988-05-14,shipper_526@freight.com,8833399096,2026-08-11,2026-08-16,True,True,True,True,True,True,True,True,True
CUST-VAL-00527,23,1777.19,1988-05-14,shipper_527@freight.com,2753617371,2026-08-17,2026-08-20,True,True,True,True,True,True,True,True,True
CUST-VAL-00528,54,1238.01,1988-05-14,shipper_528@freight.com,1600337712,2026-08-04,2026-08-07,True,True,True,True,True,True,True,True,True
CUST-VAL-00529,73,1919.83,1988-05-14,shipper_529@freight.com,5064162365,2026-08-17,2026-08-21,True,True,True,True,True,True,True,True,True
CUST-VAL-00530,67,804.46,1988-05-14,shipper_530@freight.com,3115806625,2026-08-02,2026-08-08,True,True,True,True,True,True,True,True,True
CUST-VAL-00531,64,458.26,1988-05-14,shipper_531@freight.com,1417436465,2026-08-11,2026-08-19,True,True,True,True,True,True,True,True,True
CUST-VAL-00532,19,1361.03,1988-05-14,shipper_532@freight.com,5877639950,2026-08-22,2026-08-29,True,True,True,True,True,True,True,True,True
CUST-VAL-00533,35,1974.07,1988-05-14,shipper_533@freight.com,7243352390,2026-08-04,2026-08-10,True,True,True,True,True,True,True,True,True
CUST-VAL-00534,39,49.44,1988-05-14,shipper_534@freight.com,9381721143,2026-08-24,2026-08-27,True,True,True,True,True,True,True,True,True
CUST-VAL-00535,73,421.35,1988-05-14,shipper_535@freight.com,9730449971,2026-08-16,2026-08-25,True,True,True,True,True,True,True,True,True
CUST-VAL-00536,29,1641.43,1988-05-14,shipper_536@freight.com,2591414076,2026-08-14,2026-08-18,True,True,True,True,True,True,True,True,True
CUST-VAL-00537,49,962.35,1988-05-14,shipper_537@freight.com,7199283151,2026-08-13,2026-08-22,True,True,True,True,True,True,True,True,True
CUST-VAL-00538,23,532.28,1988-05-14,shipper_538@freight.com,5082603360,2026-08-22,2026-08-23,True,True,True,True,True,True,True,True,True
CUST-VAL-00539,61,1461.6,1988-05-14,shipper_539@freight.com,8969097897,2026-08-20,2026-08-29,True,True,True,True,True,True,True,True,True
CUST-VAL-00541,50,491.59,1988-05-14,shipper_541@freight.com,2540492440,2026-08-22,2026-08-28,True,True,True,True,True,True,True,True,True
CUST-VAL-00542,54,37.88,1988-05-14,shipper_542@freight.com,7004964045,2026-08-13,2026-08-22,True,True,True,True,True,True,True,True,True
CUST-VAL-00543,70,754.94,1988-05-14,shipper_543@freight.com,2952996248,2026-08-06,2026-08-11,True,True,True,True,True,True,True,True,True
CUST-VAL-00544,50,1500.99,1988-05-14,shipper_544@freight.com,3846570058,2026-08-27,2026-08-28,True,True,True,True,True,True,True,True,True
CUST-VAL-00545,29,1309.68,1988-05-14,shipper_545@freight.com,1091729577,2026-08-26,2026-09-03,True,True,True,True,True,True,True,True,True
CUST-VAL-00546,54,1766.92,1988-05-14,shipper_546@freight.com,8674224347,2026-08-26,2026-09-04,True,True,True,True,True,True,True,True,True
CUST-VAL-00547,71,1273.05,1988-05-14,shipper_547@freight.com,3424843951,2026-08-11,2026-08-12,True,True,True,True,True,True,True,True,True
CUST-VAL-00548,63,39.57,1988-05-14,shipper_548@freight.com,4735313433,2026-08-02,2026-08-04,True,True,True,True,True,True,True,True,True
CUST-VAL-00549,68,1713.07,1988-05-14,shipper_549@freight.com,5307145891,2026-08-27,2026-09-01,True,True,True,True,True,True,True,True,True
CUST-VAL-00550,68,1793.87,1988-05-14,shipper_550@freight.com,1749459431,2026-08-21,2026-08-27,True,True,True,True,True,True,True,True,True
CUST-VAL-00551,32,1965.18,1988-05-14,shipper_551@freight.com,1110724913,2026-08-29,2026-08-30,True,True,True,True,True,True,True,True,True
CUST-VAL-00552,40,1748.0,1988-05-14,shipper_552@freight.com,5358791907,2026-08-08,2026-08-13,True,True,True,True,True,True,True,True,True
CUST-VAL-00553,18,568.38,1988-05-14,shipper_553@freight.com,2390587865,2026-08-09,2026-08-17,True,True,True,True,True,True,True,True,True
CUST-VAL-00554,54,1422.35,1988-05-14,shipper_554@freight.com,6043349038,2026-08-04,2026-08-11,True,True,True,True,True,True,True,True,True
CUST-VAL-00555,35,432.06,1988-05-14,shipper_555@freight.com,1225052083,2026-08-27,2026-08-28,True,True,True,True,True,True,True,True,True
CUST-VAL-00556,51,1272.91,1988-05-14,shipper_556@freight.com,8480622107,2026-08-30,2026-09-04,True,True,True,True,True,True,True,True,True
CUST-VAL-00557,42,53.75,1988-05-14,shipper_557@freight.com,3259520140,2026-08-30,2026-09-01,True,True,True,True,True,True,True,True,True
CUST-VAL-00558,44,1271.04,1988-05-14,shipper_558@freight.com,4202607993,2026-08-15,2026-08-22,True,True,True,True,True,True,True,True,True
CUST-VAL-00559,49,968.92,1988-05-14,shipper_559@freight.com,7340428136,2026-08-19,2026-08-21,True,True,True,True,True,True,True,True,True
CUST-VAL-00561,66,1509.09,1988-05-14,shipper_561@freight.com,5763350700,2026-08-13,2026-08-15,True,True,True,True,True,True,True,True,True
CUST-VAL-00562,28,162.35,1988-05-14,shipper_562@freight.com,3163970710,2026-08-27,2026-08-30,True,True,True,True,True,True,True,True,True
CUST-VAL-00563,46,582.85,1988-05-14,shipper_563@freight.com,9776185998,2026-08-19,2026-08-22,True,True,True,True,True,True,True,True,True
CUST-VAL-00564,28,1269.38,1988-05-14,shipper_564@freight.com,7534583219,2026-08-29,2026-09-04,True,True,True,True,True,True,True,True,True
CUST-VAL-00565,49,721.07,1988-05-14,shipper_565@freight.com,5140460939,2026-08-10,2026-08-14,True,True,True,True,True,True,True,True,True
CUST-VAL-00566,24,1307.44,1988-05-14,shipper_566@freight.com,7019900273,2026-08-01,2026-08-10,True,True,True,True,True,True,True,True,True
CUST-VAL-00567,73,113.65,1988-05-14,shipper_567@freight.com,3946766309,2026-08-11,2026-08-12,True,True,True,True,True,True,True,True,True
CUST-VAL-00568,24,1174.28,1988-05-14,shipper_568@freight.com,9202102595,2026-08-23,2026-09-01,True,True,True,True,True,True,True,True,True
CUST-VAL-00569,52,70.12,1988-05-14,shipper_569@freight.com,5641959772,2026-08-01,2026-08-08,True,True,True,True,True,True,True,True,True
CUST-VAL-00570,41,1045.14,1988-05-14,shipper_570@freight.com,3612617557,2026-08-22,2026-08-29,True,True,True,True,True,True,True,True,True
CUST-VAL-00571,35,909.55,1988-05-14,shipper_571@freight.com,1282103057,2026-08-23,2026-08-25,True,True,True,True,True,True,True,True,True
CUST-VAL-00572,22,1972.86,1988-05-14,shipper_572@freight.com,6691628146,2026-08-08,2026-08-12,True,True,True,True,True,True,True,True,True
CUST-VAL-00573,30,1826.88,1988-05-14,shipper_573@freight.com,7573691558,2026-08-25,2026-08-29,True,True,True,True,True,True,True,True,True
CUST-VAL-00574,52,1251.54,1988-05-14,shipper_574@freight.com,7895255573,2026-08-18,2026-08-25,True,True,True,True,True,True,True,True,True
CUST-VAL-00575,55,1057.89,1988-05-14,shipper_575@freight.com,4014119648,2026-08-25,2026-08-29,True,True,True,True,True,True,True,True,True
CUST-VAL-00576,61,560.17,1988-05-14,shipper_576@freight.com,6218484323,2026-08-27,2026-09-05,True,True,True,True,True,True,True,True,True
CUST-VAL-00577,50,874.82,1988-05-14,shipper_577@freight.com,6276339732,2026-08-13,2026-08-19,True,True,True,True,True,True,True,True,True
CUST-VAL-00578,59,1032.38,1988-05-14,shipper_578@freight.com,7242730249,2026-08-01,2026-08-03,True,True,True,True,True,True,True,True,True
CUST-VAL-00579,74,1224.94,1988-05-14,shipper_579@freight.com,5703357871,2026-08-15,2026-08-24,True,True,True,True,True,True,True,True,True
CUST-VAL-00580,45,706.11,1988-05-14,shipper_580@freight.com,7127904756,2026-08-19,2026-08-22,True,True,True,True,True,True,True,True,True
CUST-VAL-00581,40,1680.75,1988-05-14,shipper_581@freight.com,8151583833,2026-08-18,2026-08-21,True,True,True,True,True,True,True,True,True
CUST-VAL-00582,48,1738.42,1988-05-14,shipper_582@freight.com,9259157845,2026-08-01,2026-08-06,True,True,True,True,True,True,True,True,True
CUST-VAL-00583,49,1347.57,1988-05-14,shipper_583@freight.com,1288335378,2026-08-12,2026-08-20,True,True,True,True,True,True,True,True,True
CUST-VAL-00584,20,1708.32,1988-05-14,shipper_584@freight.com,4572433066,2026-08-02,2026-08-05,True,True,True,True,True,True,True,True,True
CUST-VAL-00585,35,1337.4,1988-05-14,shipper_585@freight.com,5695387521,2026-08-02,2026-08-10,True,True,True,True,True,True,True,True,True
CUST-VAL-00586,57,812.91,1988-05-14,shipper_586@freight.com,8468071953,2026-08-08,2026-08-11,True,True,True,True,True,True,True,True,True
CUST-VAL-00587,63,1457.17,1988-05-14,shipper_587@freight.com,4486522557,2026-08-03,2026-08-05,True,True,True,True,True,True,True,True,True
CUST-VAL-00588,22,1384.41,1988-05-14,shipper_588@freight.com,3389594115,2026-08-11,2026-08-19,True,True,True,True,True,True,True,True,True
CUST-VAL-00589,70,1176.38,1988-05-14,shipper_589@freight.com,5819946657,2026-08-21,2026-08-23,True,True,True,True,True,True,True,True,True
CUST-VAL-00590,63,624.56,1988-05-14,shipper_590@freight.com,8517413631,2026-08-19,2026-08-26,True,True,True,True,True,True,True,True,True
CUST-VAL-00591,18,150.32,1988-05-14,shipper_591@freight.com,4096932037,2026-08-21,2026-08-25,True,True,True,True,True,True,True,True,True
CUST-VAL-00592,18,413.61,1988-05-14,shipper_592@freight.com,9454207717,2026-08-01,2026-08-08,True,True,True,True,True,True,True,True,True
CUST-VAL-00593,26,930.15,1988-05-14,shipper_593@freight.com,7873709012,2026-08-25,2026-08-30,True,True,True,True,True,True,True,True,True
CUST-VAL-00594,18,1421.92,1988-05-14,shipper_594@freight.com,2510308881,2026-08-13,2026-08-17,True,True,True,True,True,True,True,True,True
CUST-VAL-00595,57,496.28,1988-05-14,shipper_595@freight.com,1913706213,2026-08-26,2026-08-29,True,True,True,True,True,True,True,True,True
CUST-VAL-00596,48,1902.53,1988-05-14,shipper_596@freight.com,8115628227,2026-08-13,2026-08-15,True,True,True,True,True,True,True,True,True
CUST-VAL-00597,56,1100.95,1988-05-14,shipper_597@freight.com,5759761714,2026-08-05,2026-08-13,True,True,True,True,True,True,True,True,True
CUST-VAL-00598,65,1467.41,1988-05-14,shipper_598@freight.com,2578662692,2026-08-01,2026-08-09,True,True,True,True,True,True,True,True,True
CUST-VAL-00599,73,536.73,1988-05-14,shipper_599@freight.com,8570333548,2026-08-29,2026-09-06,True,True,True,True,True,True,True,True,True
CUST-VAL-00601,58,575.42,1988-05-14,shipper_601@freight.com,8761956684,2026-08-21,2026-08-26,True,True,True,True,True,True,True,True,True
CUST-VAL-00602,40,137.36,1988-05-14,shipper_602@freight.com,9702693937,2026-08-04,2026-08-09,True,True,True,True,True,True,True,True,True
CUST-VAL-00603,61,116.83,1988-05-14,shipper_603@freight.com,2148679234,2026-08-06,2026-08-14,True,True,True,True,True,True,True,True,True
CUST-VAL-00604,72,497.56,1988-05-14,shipper_604@freight.com,6069848439,2026-08-05,2026-08-12,True,True,True,True,True,True,True,True,True
CUST-VAL-00605,34,1104.66,1988-05-14,shipper_605@freight.com,6754503097,2026-08-18,2026-08-22,True,True,True,True,True,True,True,True,True
CUST-VAL-00606,20,460.5,1988-05-14,shipper_606@freight.com,1026224160,2026-08-02,2026-08-03,True,True,True,True,True,True,True,True,True
CUST-VAL-00607,37,688.58,1988-05-14,shipper_607@freight.com,4736031885,2026-08-30,2026-08-31,True,True,True,True,True,True,True,True,True
CUST-VAL-00608,43,616.96,1988-05-14,shipper_608@freight.com,2721355673,2026-08-07,2026-08-12,True,True,True,True,True,True,True,True,True
CUST-VAL-00609,28,1873.66,1988-05-14,shipper_609@freight.com,1131671246,2026-08-01,2026-08-09,True,True,True,True,True,True,True,True,True
CUST-VAL-00610,73,141.72,1988-05-14,shipper_610@freight.com,6218955985,2026-08-24,2026-08-31,True,True,True,True,True,True,True,True,True
CUST-VAL-00611,46,164.26,1988-05-14,shipper_611@freight.com,7098134112,2026-08-17,2026-08-26,True,True,True,True,True,True,True,True,True
CUST-VAL-00612,62,1691.72,1988-05-14,shipper_612@freight.com,2464137110,2026-08-20,2026-08-22,True,True,True,True,True,True,True,True,True
CUST-VAL-00613,20,1024.11,1988-05-14,shipper_613@freight.com,6884333221,2026-08-27,2026-08-29,True,True,True,True,True,True,True,True,True
CUST-VAL-00614,28,354.36,1988-05-14,shipper_614@freight.com,8394198376,2026-08-20,2026-08-26,True,True,True,True,True,True,True,True,True
CUST-VAL-00615,47,463.08,1988-05-14,shipper_615@freight.com,1225953184,2026-08-16,2026-08-23,True,True,True,True,True,True,True,True,True
CUST-VAL-00616,60,1886.22,1988-05-14,shipper_616@freight.com,3653594796,2026-08-07,2026-08-08,True,True,True,True,True,True,True,True,True
CUST-VAL-00617,25,1899.46,1988-05-14,shipper_617@freight.com,3894673596,2026-08-10,2026-08-14,True,True,True,True,True,True,True,True,True
CUST-VAL-00618,39,1698.5,1988-05-14,shipper_618@freight.com,6463640105,2026-08-20,2026-08-25,True,True,True,True,True,True,True,True,True
CUST-VAL-00619,73,475.97,1988-05-14,shipper_619@freight.com,8137972345,2026-08-29,2026-09-05,True,True,True,True,True,True,True,True,True
CUST-VAL-00620,26,1927.04,1988-05-14,shipper_620@freight.com,7193532615,2026-08-27,2026-08-30,True,True,True,True,True,True,True,True,True
CUST-VAL-00621,70,471.39,1988-05-14,shipper_621@freight.com,2173242669,2026-08-19,2026-08-27,True,True,True,True,True,True,True,True,True
CUST-VAL-00622,24,1061.39,1988-05-14,shipper_622@freight.com,5783809766,2026-08-30,2026-09-08,True,True,True,True,True,True,True,True,True
CUST-VAL-00623,32,1550.62,1988-05-14,shipper_623@freight.com,2846465000,2026-08-26,2026-09-04,True,True,True,True,True,True,True,True,True
CUST-VAL-00624,74,32.52,1988-05-14,shipper_624@freight.com,8160279830,2026-08-20,2026-08-26,True,True,True,True,True,True,True,True,True
CUST-VAL-00625,25,1350.06,1988-05-14,shipper_625@freight.com,1195066088,2026-08-19,2026-08-25,True,True,True,True,True,True,True,True,True
CUST-VAL-00626,60,745.11,1988-05-14,shipper_626@freight.com,3574081104,2026-08-22,2026-08-26,True,True,True,True,True,True,True,True,True
CUST-VAL-00627,65,142.79,1988-05-14,shipper_627@freight.com,1033015788,2026-08-22,2026-08-28,True,True,True,True,True,True,True,True,True
CUST-VAL-00628,31,1321.58,1988-05-14,shipper_628@freight.com,6392415228,2026-08-09,2026-08-16,True,True,True,True,True,True,True,True,True
CUST-VAL-00629,22,308.66,1988-05-14,shipper_629@freight.com,2409274786,2026-08-21,2026-08-27,True,True,True,True,True,True,True,True,True
CUST-VAL-00631,65,1247.86,1988-05-14,shipper_631@freight.com,8503368512,2026-08-10,2026-08-11,True,True,True,True,True,True,True,True,True
CUST-VAL-00632,50,1793.48,1988-05-14,shipper_632@freight.com,1754603440,2026-08-17,2026-08-21,True,True,True,True,True,True,True,True,True
CUST-VAL-00633,36,269.06,1988-05-14,shipper_633@freight.com,4022245086,2026-08-28,2026-08-30,True,True,True,True,True,True,True,True,True
CUST-VAL-00634,45,1759.5,1988-05-14,shipper_634@freight.com,8757570742,2026-08-28,2026-09-01,True,True,True,True,True,True,True,True,True
CUST-VAL-00635,71,1801.3,1988-05-14,shipper_635@freight.com,5604529187,2026-08-17,2026-08-22,True,True,True,True,True,True,True,True,True
CUST-VAL-00636,30,669.86,1988-05-14,shipper_636@freight.com,5476654128,2026-08-03,2026-08-12,True,True,True,True,True,True,True,True,True
CUST-VAL-00637,66,1524.22,1988-05-14,shipper_637@freight.com,5375461598,2026-08-16,2026-08-23,True,True,True,True,True,True,True,True,True
CUST-VAL-00638,73,1228.15,1988-05-14,shipper_638@freight.com,4956362540,2026-08-12,2026-08-14,True,True,True,True,True,True,True,True,True
CUST-VAL-00639,71,730.78,1988-05-14,shipper_639@freight.com,8997701619,2026-08-19,2026-08-25,True,True,True,True,True,True,True,True,True
CUST-VAL-00641,69,1423.89,1988-05-14,shipper_641@freight.com,7757700186,2026-08-16,2026-08-24,True,True,True,True,True,True,True,True,True
CUST-VAL-00642,74,116.65,1988-05-14,shipper_642@freight.com,7088949191,2026-08-29,2026-09-05,True,True,True,True,True,True,True,True,True
